cell,rep,mode,arm,secs,nfail,nrej,fdp,tpr,tprP,tprA,typeI,det_share
2001,14,poswilcoxon,after_anch,,0,11,0.09090909090909091,1.0,1.0,,0.011111111111111112,1.0
2001,15,poswilcoxon,before,0.1,0,0,0.0,0.0,0.0,,0.16666666666666666,
2001,15,poswilcoxon,after,,0,11,0.09090909090909091,1.0,1.0,,0.15555555555555556,1.0
2001,15,poswilcoxon,before_anch,0.1,0,0,0.0,0.0,0.0,,0.06666666666666667,
2001,15,poswilcoxon,after_anch,,0,12,0.16666666666666666,1.0,1.0,,0.1111111111111111,0.9166666666666666
2001,16,poswilcoxon,before,0.1,0,0,0.0,0.0,0.0,,0.03333333333333333,
2001,16,poswilcoxon,after,,0,11,0.09090909090909091,1.0,1.0,,0.022222222222222223,0.9090909090909091
2001,16,poswilcoxon,before_anch,0.1,0,0,0.0,0.0,0.0,,0.05555555555555555,
2001,16,poswilcoxon,after_anch,,0,10,0.1,0.9,0.9,,0.044444444444444446,0.9
2001,17,poswilcoxon,before,0.1,0,0,0.0,0.0,0.0,,0.12222222222222222,
2001,17,poswilcoxon,after,,0,11,0.09090909090909091,1.0,1.0,,0.06666666666666667,0.9090909090909091
2001,17,poswilcoxon,before_anch,0.1,0,0,0.0,0.0,0.0,,0.05555555555555555,
2001,17,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,,0.044444444444444446,1.0
2001,18,poswilcoxon,before,0.1,0,0,0.0,0.0,0.0,,0.07777777777777778,
2001,18,poswilcoxon,after,,0,11,0.09090909090909091,1.0,1.0,,0.06666666666666667,0.9090909090909091
2001,18,poswilcoxon,before_anch,0.1,0,0,0.0,0.0,0.0,,0.07777777777777778,
2001,18,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,,0.03333333333333333,1.0
2001,19,poswilcoxon,before,0.1,0,0,0.0,0.0,0.0,,0.16666666666666666,
2001,19,poswilcoxon,after,,0,11,0.09090909090909091,1.0,1.0,,0.12222222222222222,0.9090909090909091
2001,19,poswilcoxon,before_anch,0.1,0,0,0.0,0.0,0.0,,0.05555555555555555,
2001,19,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,,0.044444444444444446,1.0
2002,0,poswilcoxon,before,0.1,0,4,0.0,0.4,0.0,0.8,0.044444444444444446,
2002,0,poswilcoxon,after,,0,9,0.0,0.9,1.0,0.8,0.044444444444444446,0.5555555555555556
2002,0,poswilcoxon,before_anch,0.1,0,3,0.0,0.3,0.0,0.6,0.044444444444444446,
2002,0,poswilcoxon,after_anch,,0,8,0.0,0.8,1.0,0.6,0.044444444444444446,0.625
2002,1,poswilcoxon,before,0.1,0,5,0.0,0.5,0.0,1.0,0.044444444444444446,
2002,1,poswilcoxon,after,,0,10,0.0,1.0,1.0,1.0,0.06666666666666667,0.5
2002,1,poswilcoxon,before_anch,0.1,0,5,0.0,0.5,0.0,1.0,0.03333333333333333,
2002,1,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,1.0,0.06666666666666667,0.5
2002,2,poswilcoxon,before,0.1,0,3,0.0,0.3,0.0,0.6,0.022222222222222223,
2002,2,poswilcoxon,after,,0,8,0.0,0.8,1.0,0.6,0.05555555555555555,0.625
2002,2,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.0,
2002,2,poswilcoxon,after_anch,,0,9,0.0,0.9,1.0,0.8,0.044444444444444446,0.5555555555555556
2002,3,poswilcoxon,before,0.1,0,4,0.0,0.4,0.0,0.8,0.044444444444444446,
2002,3,poswilcoxon,after,,0,9,0.0,0.9,1.0,0.8,0.022222222222222223,0.5555555555555556
2002,3,poswilcoxon,before_anch,0.1,0,4,0.25,0.3,0.0,0.6,0.03333333333333333,
2002,3,poswilcoxon,after_anch,,0,9,0.1111111111111111,0.8,1.0,0.6,0.03333333333333333,0.5555555555555556
2002,4,poswilcoxon,before,0.1,0,6,0.3333333333333333,0.4,0.0,0.8,0.06666666666666667,
2002,4,poswilcoxon,after,,0,11,0.18181818181818182,0.9,1.0,0.8,0.044444444444444446,0.45454545454545453
2002,4,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.06666666666666667,
2002,4,poswilcoxon,after_anch,,0,9,0.0,0.9,1.0,0.8,0.044444444444444446,0.5555555555555556
2002,5,poswilcoxon,before,0.1,0,5,0.0,0.5,0.0,1.0,0.03333333333333333,
2002,5,poswilcoxon,after,,0,10,0.0,1.0,1.0,1.0,0.05555555555555555,0.5
2002,5,poswilcoxon,before_anch,0.1,0,5,0.0,0.5,0.0,1.0,0.03333333333333333,
2002,5,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,1.0,0.05555555555555555,0.5
2002,6,poswilcoxon,before,0.1,0,3,0.0,0.3,0.0,0.6,0.022222222222222223,
2002,6,poswilcoxon,after,,0,8,0.0,0.8,1.0,0.6,0.05555555555555555,0.625
2002,6,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.011111111111111112,
2002,6,poswilcoxon,after_anch,,0,9,0.0,0.9,1.0,0.8,0.03333333333333333,0.5555555555555556
2002,7,poswilcoxon,before,0.1,0,4,0.0,0.4,0.0,0.8,0.08888888888888889,
